budget,revenue,runtime,rating,votes,year,roi,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,label
2.219331818780403,1.4210316427707996,2.030201733844849,1.1185836113933898,0.809678744236574,-0.4096753952938115,-0.2541695688339365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.410535839948172,1.685490096097555,0.12057727650026664,-0.7258735046258791,-0.015194516785362516,-0.16585485177719045,-0.20537995730037778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.8369237764448647,1.3077942804824936,0.9246296795927222,-0.03420208611865286,-0.31136562830955933,0.24051272075051125,-0.18866806485493523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.219331818780403,1.468934167117584,-0.18094237465940421,-0.38003779537226545,1.2257869174523879,0.8907008367948339,-0.23559028219412312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.410535839948172,1.2186004278758795,0.371843652466659,-0.841152074377083,0.9443019767475727,0.07796569173943056,-0.376935124118421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.219331818780403,3.6895586540091347,0.9748829547860007,0.5421907626373684,3.1680330083156125,1.1345213803114549,0.6256924878467034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.3780341256422186,0.6861399980176568,0.3215903772733806,-0.38003779537226545,-0.4215119094549218,-0.4096753952938115,-0.33400065042847366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.295813427247511,1.0322240607419253,0.8241231292061654,0.6574693323885723,-0.0825061330408618,-0.08458133727165011,-0.42167724378237714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.219331818780403,-0.10597923068930447,0.2210838268868236,-0.6105949348746742,-0.33951412238004086,-0.16585485177719045,-0.8464300625553186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.6017398611159415,0.34868442925591747,1.0753895051725577,0.7727479021397772,0.3874513331793514,-0.2471283662827308,-0.7204233689932895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.219331818780403,1.00116998974703,-0.13068909946612575,-0.38003779537226545,-0.43619808027430346,-0.4096753952938115,-0.4170154753277583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,-0.46202758947038913,1.4271624315255071,-0.14948065586985773,-0.46801811704963037,-0.0033078227661097726,-1.00341901620164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4575244775683655,0.14665525282584935,0.9748829547860007,0.42691219288616356,0.0043870443071463636,-1.6287781128769165,0.7391103254897913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.1428502103132954,0.5542316984965177,1.7286820826851779,1.2338621811445936,-0.03722377301443501,0.24051272075051125,-0.5771110258203497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.219331818780403,-0.7250577438769676,0.02007072611370969,-0.9564306441282867,-0.7299214966619367,0.646880293278213,-1.086543445010813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.104609406079742,1.1054525844533607,1.5779222571053424,0.5421907626373684,-0.526762800327157,0.07796569173943056,-0.3490898344003151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
